"","prey","svspp","seacat","decade","meansw","num_tows","variance","cv","totwt","relmsw","ci","relci","nstom","collcat","collsci","collcom"
"640","SYNFA1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"641","SYNFA2",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"642","TAUADS",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"643","THUTHY",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"644","TRALAT",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
"645","TRIFA1",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"TRIFA1","TRIGLIDAE","SEAROBINS"
"646","UROCHO",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"UROCHO","UROCHORDATA","UROCHORDATA"
"647","UROCHU",135,"FALL","2010s",0.20659642693541,298,0.0246566945560354,0.760054301870958,8.53951111919329,2.41930040317023,0.0181923704622029,0.213037610798515,525,"UROCHU","UROPHYCIS CHUSS","RED HAKE"
"648","UROPSP",135,"FALL","2010s",0.00226752175904718,298,5.36878052458297e-06,1.02184814757525,8.53951111919329,0.026553297107966,0.000268447700893876,0.00314359565959831,525,"UROPSP","UROPHYCIS SP","HAKE UNCL"
"649","UROREG",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"UROREG","UROPHYCIS REGIA","SPOTTED HAKE"
"650","UROTEN",135,"FALL","2010s",0,298,0,0,8.53951111919329,0,0,0,525,"UROTEN","UROPHYCIS TENUIS","WHITE HAKE"
"651","ALOAES",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ALOAES","ALOSA AESTIVALIS","BLUEBACK HERRING"
"652","ALOPSE",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ALOPSE","ALOSA PSEUDOHARENGUS","ALEWIFE"
"653","AMMOSP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"AMMOSP","AMMODYTES SP","SAND LANCES"
"654","AMPHIP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"AMPHIP","AMPHIPODA","AMPHIPODA"
"655","ANCHEP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ANCHEP","ANCHOA HEPSETUS","STRIPED ANCHOVY"
"656","ANCHSP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ANCHSP","ANCHOA SP",""
"657","ANCMIT",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ANCMIT","ANCHOA MITCHILLI","BAY ANCHOVY"
"658","ANTHOZ",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ANTHOZ","ANTHOZOA","CORALS, ANENOMES"
"659","AR",135,"FALL","2020s",0.00808823529411765,6,0.000137584784066283,1.45021177310461,0.307405185758514,2.63113170136026,0.00957722242497906,3.11550450957668,8,"AR","ANIMAL REMAINS","ANIMAL REMAINS"
"660","ARCISL",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ARCISL","ARCTICA ISLANDICA","OCEAN QUAHOG"
"661","ATHFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ATHFAM","ATHERINIDAE","SILVERSIDES"
"662","BATFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"BATFAM","BATRACHOIDIDAE","TOADFISHES"
"663","BIVALV",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"BIVALV","BIVALVIA","CLAMS, MUSSELS"
"664","BOTFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"BOTFAM","BOTHIDAE","LEFTEYE FLOUNDERS"
"665","BRETYR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"BRETYR","BREVOORTIA TYRANNUS","ATLANTIC MENHADEN"
"666","CALSAP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CALSAP","CALLINECTES SAPIDUS","BLUE CRAB"
"667","CANFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CANFAM","CANCRIDAE","CANCER CRABS"
"668","CARCRY",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CARCRY","CARANX CRYSOS","BLUE RUNNER"
"669","CARFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CARFAM","CARANGIDAE","JACKS"
"670","CENSTR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CENSTR","CENTROPRISTIS STRIATA","BLACK SEA BASS"
"671","CEPHAL",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CEPHAL","CEPHALOPODA","SQUIDS, CUTTLEFISH AND OCTOPODS"
"672","CITARC",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CITARC","CITHARICHTHYS ARCTIFRONS","GULF STREAM FLOUNDER"
"673","CLUFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CLUFAM","CLUPEIDAE","HERRINGS"
"674","CLUHAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"675","CNIDAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CNIDAR","CNIDARIA","CNIDARIA"
"676","COPEPO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"COPEPO","COPEPODA","COPEPODA"
"677","CRAFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CRAFAM","CRANGONIDAE","CRAGONID SHRIMP"
"678","CRUSHR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CRUSHR","CRUSTACEAN SHRIMP","CRUSTACEAN SHRIMP"
"679","CRUSTA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CRUSTA","CRUSTACEA","CRUSTACEA"
"680","CTENOP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CTENOP","CTENOPHORA","COMB JELLIES"
"681","CYNREG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"CYNREG","CYNOSCION REGALIS","WEAKFISH"
"682","DECAPO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECAPO","DECAPODA","DECAPODA"
"683","DECCRA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECCRA","DECAPODA CRAB","DECAPODA CRAB"
"684","DECLAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECLAR","DECAPODA LARVAE","DECAPODA LARVAE"
"685","DECMAC",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECMAC","DECAPTERUS MACARELLUS","MACKEREL SCAD"
"686","DECPUN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECPUN","DECAPTERUS PUNCTATUS","ROUND SCAD"
"687","DECSHR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"DECSHR","DECAPODA SHRIMP","DECAPODA SHRIMP"
"688","ECHIN1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ECHIN1","ECHINOIDEA","URCHINS, SAND DOLLARS"
"689","EMPTY",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"EMPTY","EMPTY","EMPTY"
"690","ENGEUR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ENGEUR","ENGRAULIS EURYSTOLE","SILVER ANCHOVY"
"691","ENGFAM",135,"FALL","2020s",0.100367647058824,6,0.0206527552295979,1.4318425228986,0.307405185758514,32.6499524759705,0.117339266600736,38.1708806607165,8,"ENGFAM","ENGRAULIDAE","ANCHOVIES"
"692","ETRTER",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ETRTER","ETRUMEUS TERES","ROUND HERRING"
"693","EUPFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"EUPFAM","EUPHAUSIACEA","KRILL"
"694","FISEGG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISEGG","FISH EGGS","FISH EGGS"
"695","FISEGG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISEGG","MYOXOCEPHALUS SP EGGS","SCULPIN EGGS"
"696","FISEGG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISEGG","MACROZOARCES AMERICANUS EGGS","OCEAN POUT EGGS"
"697","FISLAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISLAR","FISH LARVAE","FISH LARVAE"
"698","FISLAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISLAR","ANGUILLIFORMES LARVAE","LEPTOCEPHALUS"
"699","FISOTO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISOTO","FISH OTOLITHS","FISH OTOLITHS"
"700","FISSCA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"FISSCA","FISH SCALES","FISH SCALES"
"701","GADFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"GADFAM","GADIDAE","CODFISHES"
"702","GAMMAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"GAMMAR","GAMMARIDEA","GAMMARIDEA"
"703","GASTRO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"GASTRO","GASTROPODA","SNAILS"
"704","HIPPSP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"HIPPSP","HIPPOCAMPUS SP","SEAHORSES"
"705","HYDROZ",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"HYDROZ","HYDROZOA","HYDROZOA"
"706","HYPFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"HYPFAM","HYPERIIDAE","HYPERIIDAE"
"707","ILLESP",135,"FALL","2020s",0.0202205882352941,6,0.000867120291977467,1.45628336723137,0.307405185758514,6.57782925340064,0.024043298331378,7.82137044046665,8,"ILLESP","ILLEX SP"," SHORTFIN SQUID-GENUS"
"708","ISOPOD",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ISOPOD","ISOPODA","ISOPODA"
"709","LARVAC",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LARVAC","LARVACEANS","LARVACEANS"
"710","LEIXAN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LEIXAN","LEIOSTOMUS XANTHURUS","SPOT"
"711","LEPPRO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LEPPRO","LEPOPHIDIUM PROFUNDORUM","FAWN CUSK-EEL"
"712","LIMFER",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LIMFER","PLEURONECTES FERRUGINUS","YELLOWTAIL FLOUNDER"
"713","LOLISP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LOLISP","LOLIGO SP","LONGFIN SQUID"
"714","LOLPEA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"LOLPEA","LOLIGO PEALEII","LONGFIN SQUID"
"715","MACAME",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MACAME","MACROZOARCES AMERICANUS","OCEAN POUT"
"716","MELAEG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MELAEG","MELANOGRAMMUS AEGLEFINUS","HADDOCK"
"717","MENMEN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MENMEN","MENIDIA MENIDIA","ATLANTIC SILVERSIDE"
"718","MERBIL",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MERBIL","MERLUCCIUS BILINEARIS","SILVER HAKE"
"719","MICUND",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MICUND","MICROPOGONIAS UNDULATUS","ATLANTIC CROAKER"
"720","MISC",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MISC","MISCELLANEOUS","MISCELLANEOUS"
"721","MOLLUS",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MOLLUS","MOLLUSCA","MOLLUSCA"
"722","MYCFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MYCFAM","MYCTOPHIDAE","LANTERNFISHES"
"723","MYOAEN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MYOAEN","MYOXOCEPHALUS AENAEUS","GRUBBY"
"724","MYOOCT",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS","LONGHORN SCULPIN"
"725","MYOOCT",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS EGGS","LONGHORN SCULPIN"
"726","MYSIDA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"MYSIDA","MYSIDACEA","MYSIDACEA"
"727","NEMATO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"NEMATO","NEMATODA","NEMATODA"
"728","OCTOPO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OCTOPO","OCTOPODA","OCTOPODA"
"729","OPHFA1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OPHFA1","OPHICHTHIDAE","SNAKE EELS"
"730","OPHFA2",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OPHFA2","OPHIDIIDAE","CUSK-EELS"
"731","OPHIU1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OPHIU1","OPHIUROIDEA","BRITTLE STARS"
"732","OPIOGL",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OPIOGL","OPISTHONEMA OGLINUM","ATLANTIC THREAD HERRING"
"733","ORTCHR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"ORTCHR","ORTHOPRISTIS CHRYSOPTERA","PIGFISH"
"734","OSTEIC",135,"FALL","2020s",0.154464009287926,6,0.000436043402767788,0.135187817511775,0.307405185758514,50.2476914651878,0.0170497977068701,5.54635981979294,8,"OSTEIC","OSTEICHTHYES","BONY FISHES"
"735","OSTRAC",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OSTRAC","OSTRACODA","OSTRACODA"
"736","OTHER",135,"FALL","2020s",0.0242647058823529,6,0.00122787289274554,1.44411465196766,0.307405185758514,7.89339510408077,0.0286108708098342,9.30721800910342,8,"OTHER","OTHER","OTHER"
"737","OTHFIS",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"OTHFIS","OTHER FISH","OTHER FISH"
"738","PANFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PANFAM","PANDALIDAE","PANDALIDAE"
"739","PARDEN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"740","PECFA1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PECFA1","PECTINIDAE","SCALLOPS"
"741","PENFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PENFAM","PENAEIDAE","PENAEIDAE"
"742","PEPALE",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"743","PEPTRI",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
"744","PHOGUN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PHOGUN","PHOLIS GUNNELLUS","ROCK GUNNEL"
"745","PLATYH",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PLATYH","PLATYHELMINTHES","FLATWORMS"
"746","PLEAME",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PLEAME","PLEURONECTES AMERICANUS","WINTER FLOUNDER"
"747","PLEORD",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PLEORD","PLEURONECTIFORMES","FLATFISHES"
"748","POLYCH",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"POLYCH","POLYCHAETA","POLYCHAETA"
"749","POMSAL",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"POMSAL","POMATOMUS SALTATRIX","BLUEFISH"
"750","PRICAR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PRICAR","PRIONOTUS CAROLINUS","NORTHERN SEAROBIN"
"751","PRIEVO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PRIEVO","PRIONOTUS EVOLANS","STRIPED SEAROBIN"
"752","PRIOS1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"PRIOS1","PRIONOTUS SP",""
"753","RAJASP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"RAJASP","RAJA SP","SKATES"
"754","RAJERI",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"RAJERI","RAJA ERINACEA","LITTLE SKATE"
"755","SARAUR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SARAUR","SARDINELLA AURITA","SPANISH SARDINE"
"756","SCIFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCIFAM","SCIAENIDAE","DRUMS"
"757","SCOAQU",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCOAQU","SCOPHTHALMUS AQUOSUS","WINDOWPANE"
"758","SCOFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCOFAM","SCOMBRIDAE","MACKERELS"
"759","SCOMSP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCOMSP","SCOMBER SP",""
"760","SCOSAU",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCOSAU","SCOMBERESOX SAURUS","ATLANTIC SAURY"
"761","SCOSCO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCOSCO","SCOMBER SCOMBRUS","ATLANTIC MACKEREL"
"762","SCYPHO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SCYPHO","SCYPHOZOA","JELLYFISH"
"763","SEBFAS",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SEBFAS","SEBASTES FASCIATUS","ACADIAN REDFISH"
"764","SQUACA",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SQUACA","SQUALUS ACANTHIAS","SPINY DOGFISH"
"765","STECHR",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"STECHR","STENOTOMUS CHRYSOPS","SCUP"
"766","STENS2",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"STENS2","STENOTOMUS SP",""
"767","STIFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"STIFAM","STICHAEIDAE","SHANNIES AND PRICKLEBACKS"
"768","STOMAT",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"STOMAT","STOMATOPODA","MANTIS SHRIMPS"
"769","STRFAM",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"STRFAM","STROMATEIDAE","BUTTERFISHES"
"770","SYNFA1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"771","SYNFA2",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"772","TAUADS",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"773","THUTHY",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"774","TRALAT",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
"775","TRIFA1",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"TRIFA1","TRIGLIDAE","SEAROBINS"
"776","UROCHO",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"UROCHO","UROCHORDATA","UROCHORDATA"
"777","UROCHU",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"UROCHU","UROPHYCIS CHUSS","RED HAKE"
"778","UROPSP",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"UROPSP","UROPHYCIS SP","HAKE UNCL"
"779","UROREG",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"UROREG","UROPHYCIS REGIA","SPOTTED HAKE"
"780","UROTEN",135,"FALL","2020s",0,6,0,0,0.307405185758514,0,0,0,8,"UROTEN","UROPHYCIS TENUIS","WHITE HAKE"
"781","ALOAES",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ALOAES","ALOSA AESTIVALIS","BLUEBACK HERRING"
"782","ALOPSE",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ALOPSE","ALOSA PSEUDOHARENGUS","ALEWIFE"
"783","AMMOSP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"AMMOSP","AMMODYTES SP","SAND LANCES"
"784","AMPHIP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"AMPHIP","AMPHIPODA","AMPHIPODA"
"785","ANCHEP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ANCHEP","ANCHOA HEPSETUS","STRIPED ANCHOVY"
"786","ANCHSP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ANCHSP","ANCHOA SP",""
"787","ANCMIT",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ANCMIT","ANCHOA MITCHILLI","BAY ANCHOVY"
"788","ANTHOZ",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ANTHOZ","ANTHOZOA","CORALS, ANENOMES"
"789","AR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"AR","ANIMAL REMAINS","ANIMAL REMAINS"
"790","ARCISL",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ARCISL","ARCTICA ISLANDICA","OCEAN QUAHOG"
"791","ATHFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ATHFAM","ATHERINIDAE","SILVERSIDES"
"792","BATFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"BATFAM","BATRACHOIDIDAE","TOADFISHES"
"793","BIVALV",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"BIVALV","BIVALVIA","CLAMS, MUSSELS"
"794","BOTFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"BOTFAM","BOTHIDAE","LEFTEYE FLOUNDERS"
"795","BRETYR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"BRETYR","BREVOORTIA TYRANNUS","ATLANTIC MENHADEN"
"796","CALSAP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CALSAP","CALLINECTES SAPIDUS","BLUE CRAB"
"797","CANFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CANFAM","CANCRIDAE","CANCER CRABS"
"798","CARCRY",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CARCRY","CARANX CRYSOS","BLUE RUNNER"
"799","CARFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CARFAM","CARANGIDAE","JACKS"
"800","CENSTR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CENSTR","CENTROPRISTIS STRIATA","BLACK SEA BASS"
"801","CEPHAL",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CEPHAL","CEPHALOPODA","SQUIDS, CUTTLEFISH AND OCTOPODS"
"802","CITARC",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CITARC","CITHARICHTHYS ARCTIFRONS","GULF STREAM FLOUNDER"
"803","CLUFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CLUFAM","CLUPEIDAE","HERRINGS"
"804","CLUHAR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"805","CNIDAR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CNIDAR","CNIDARIA","CNIDARIA"
"806","COPEPO",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"COPEPO","COPEPODA","COPEPODA"
"807","CRAFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CRAFAM","CRANGONIDAE","CRAGONID SHRIMP"
"808","CRUSHR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CRUSHR","CRUSTACEAN SHRIMP","CRUSTACEAN SHRIMP"
"809","CRUSTA",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CRUSTA","CRUSTACEA","CRUSTACEA"
"810","CTENOP",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CTENOP","CTENOPHORA","COMB JELLIES"
"811","CYNREG",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"CYNREG","CYNOSCION REGALIS","WEAKFISH"
"812","DECAPO",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECAPO","DECAPODA","DECAPODA"
"813","DECCRA",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECCRA","DECAPODA CRAB","DECAPODA CRAB"
"814","DECLAR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECLAR","DECAPODA LARVAE","DECAPODA LARVAE"
"815","DECMAC",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECMAC","DECAPTERUS MACARELLUS","MACKEREL SCAD"
"816","DECPUN",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECPUN","DECAPTERUS PUNCTATUS","ROUND SCAD"
"817","DECSHR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"DECSHR","DECAPODA SHRIMP","DECAPODA SHRIMP"
"818","ECHIN1",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ECHIN1","ECHINOIDEA","URCHINS, SAND DOLLARS"
"819","EMPTY",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"EMPTY","EMPTY","EMPTY"
"820","ENGEUR",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ENGEUR","ENGRAULIS EURYSTOLE","SILVER ANCHOVY"
"821","ENGFAM",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ENGFAM","ENGRAULIDAE","ANCHOVIES"
"822","ETRTER",135,"SPRING","1970s",0,1,0,0,0,NA,0,NA,4,"ETRTER","ETRUMEUS TERES","ROUND HERRING"
